Z,Y,X,raw core,raw hollow,DoG core,DoG hollow,override
saved,parameters,"(core, vicinity, zerolvl, toplvl,transp):",-14.125000000001128,9604.4816223141788,148.31250000000009,7062.5,0.8
36,784,604,118.0,115.0,2.96059,0.673342,
36,785,410,120.297,115.035,-1.36462,-1.33882,
36,785,625,116.609,114.487,3.94479,1.4988,
36,786,680,118.657,114.863,-1.23184,-0.952099,
36,787,548,121.946,115.529,0.100359,-0.329044,
36,788,461,119.976,116.188,-0.787643,-0.985492,
36,788,612,116.677,113.316,1.98839,1.31958,
36,788,623,117.707,113.707,-0.212135,-1.25225,
36,789,474,119.135,116.962,-1.05065,0.199948,
36,791,509,123.345,118.85,-0.729346,-1.3078,
36,791,531,120.199,118.184,-0.0798182,0.334795,
36,791,543,119.477,116.724,-0.729346,-1.3078,
36,792,631,114.851,112.53,0.0578423,1.04906,
36,793,472,119.915,116.143,-1.67414,-1.61484,
36,793,486,121.326,117.711,-3.74537,-1.72506,
36,794,506,123.053,117.849,-1.34967,-1.01169,
36,794,669,115.82,113.113,0.83846,-0.359748,
36,794,677,117.181,113.571,-0.83601,-0.995591,
36,795,444,120.741,115.115,-3.58284,-0.9976,
36,795,548,119.509,115.116,-0.937965,-1.08924,
36,797,424,120.031,115.155,-0.0700006,0.264216,
36,797,491,121.004,118.104,-1.34541,-1.13604,
36,798,438,118.266,115.368,3.12315,1.24666,
36,799,563,117.764,115.014,-1.34541,-1.13604,
36,799,630,114.971,112.129,0.72203,1.21279,
36,799,648,115.472,113.177,-2.55881,-2.04628,
36,801,439,118.051,115.631,1.98839,1.31958,
36,801,643,115.789,112.783,-0.888146,-2.30421,
36,802,447,117.039,114.099,-0.889841,-0.639656,
36,802,676,115.647,113.271,-2.4283,-2.02299,
36,803,523,120.099,116.425,-9.3989,-1.65693,
36,803,625,114.387,112.607,-4.84018,-2.02749,
36,804,432,118.388,114.633,1.8683,0.341742,
36,804,666,116.016,112.836,-2.56006,-2.26464,
36,804,671,116.319,112.716,-0.978206,-1.46244,
36,805,406,119.392,116.222,-2.84211,-1.65232,
36,805,618,115.189,111.678,0.0281886,-0.0655929,
36,805,652,113.976,112.454,-2.84211,-1.65232,
36,805,661,114.969,113.677,-0.146011,-0.0604181,
36,806,453,118.412,113.543,-0.244114,-1.57266,
36,806,520,120.632,115.965,-1.39796,-0.502056,
36,806,567,116.135,113.339,-0.17593,-1.3169,
36,806,582,116.576,113.282,5.65014,1.90843,
36,806,599,116.243,113.09,-0.17593,-1.3169,
36,806,624,115.254,111.989,-0.213999,-0.137781,
36,807,592,116.221,113.724,-0.17593,-1.3169,
36,808,393,119.642,115.082,-0.303298,0.0559254,
36,808,482,117.123,114.458,-0.654905,-1.85458,
36,808,561,115.859,113.559,1.70891,-0.205475,
36,810,620,114.006,111.952,-0.654905,-1.85458,
36,811,492,117.958,115.794,-0.0798182,0.334795,
36,812,413,121.57,116.383,-1.82594,-2.05071,
36,812,476,117.865,115.894,1.58682,1.65604,
36,812,650,115.01,111.871,-1.82594,-2.05071,
36,814,431,119.028,116.65,1.45345,0.494331,
36,814,440,118.477,114.623,-3.12313,-2.24147,
36,814,462,119.177,114.934,-2.97715,-2.77049,
36,814,575,115.37,112.585,-3.96938,-2.57501,
36,815,409,119.349,115.49,-0.0700006,0.264216,
36,815,640,115.092,111.912,-3.96938,-2.57501,
36,816,486,116.796,114.323,0.0802451,-0.294202,
36,816,598,116.179,113.373,-4.50394,-2.91919,
36,817,427,117.248,114.64,-0.851278,0.336434,
36,817,636,114.896,112.099,-4.69095,-3.14165,
36,818,566,117.019,112.397,0.408334,1.10402,
36,822,657,116.595,111.86,-4.69095,-3.14165,
36,823,452,118.102,114.075,-0.370578,-0.0453936,
36,823,458,117.69,113.975,-4.69095,-3.14165,
36,823,646,115.664,111.824,0.168485,-0.0605202,
36,824,421,116.599,114.312,-3.78392,-3.14325,
36,824,473,115.157,112.917,3.94479,1.4988,
36,824,534,115.803,112.937,-3.78392,-3.14325,
36,825,413,120.708,115.205,35.7487,9.90562,
36,826,551,115.265,112.213,-3.78392,-3.14325,
36,826,559,115.787,113.042,-0.264466,0.0535539,
36,827,572,116.653,112.528,-2.98168,-1.53222,
36,827,668,113.691,112.82,-0.604564,0.102632,
36,828,418,118.349,114.29,-2.86519,-0.946445,
36,828,428,117.537,113.731,1.34533,-0.981385,
36,828,474,117.08,113.592,-2.86519,-0.946445,
36,828,540,117.651,114.23,-0.146011,-0.0604181,
36,829,440,117.561,113.672,-2.86519,-0.946445,
36,829,553,116.151,112.946,-0.303298,0.0559254,
37,516,527,297.51,286.701,-1.29598,-1.04796,
37,519,558,347.23,307.403,0.916446,0.461849,7
37,520,633,214.913,205.677,-1.29598,-1.04796,
37,521,445,224.052,198.537,-0.871976,0.80614,
37,528,644,198.147,191.592,-0.237722,-1.46394,
37,535,510,211.793,203.427,1.70891,-0.205475,
37,540,480,213.577,201.191,-0.237722,-1.46394,
37,540,585,261.826,225.606,0.0990167,0.0547077,
37,548,475,204.408,188.852,-7.64309,-4.23517,
37,555,511,226.428,205.307,-6.08788,-1.63295,
37,563,560,304.469,259.575,-7.64309,-4.23517,7
37,567,537,294.408,244.206,-0.0139407,-0.0678017,7
37,570,631,209.397,194.722,-7.64309,-4.23517,
37,571,533,258.408,232.026,0.199141,-0.0554702,
37,574,516,205.302,189.431,-7.64309,-4.23517,
37,579,425,224.986,196.222,-0.182129,-0.143182,
37,595,443,173.82,166.089,-7.55011,-5.00589,
37,595,536,232.058,216.628,5.24832,1.16537,
37,600,499,193.558,183.439,-5.68745,-5.02534,
37,609,667,174.887,169.891,-0.376802,-0.0535393,
37,615,674,175.25,166.411,-5.68745,-5.02534,
37,617,677,173.975,166.928,-0.121069,-0.127998,
37,627,675,164.847,158.724,-4.32382,-4.8287,
37,630,641,176.161,168.313,-1.01601,-0.550025,
37,633,675,169.99,161.8,-6.8958,-4.40793,
37,648,675,175.514,166.159,-5.41826,-1.7362,
37,665,642,165.477,160.385,-7.58466,-4.73585,
37,669,626,164.711,159.484,31.9123,12.7081,
37,703,555,698.55,620.131,-7.13887,-5.18414,
37,704,633,689.941,620.662,-20.8978,-2.71403,
37,704,642,737.085,674.66,-7.13887,-5.18414,
37,706,613,760.997,693.914,-0.889841,-0.639656,
37,706,622,672.086,621.931,-7.13887,-5.18414,
37,707,550,658.351,601.413,1.41743,0.268164,
37,711,393,133.892,128.563,-6.28512,-5.51709,
37,733,404,126.657,122.561,1.70891,-0.205475,
37,736,427,126.677,122.418,-6.28512,-5.51709,
37,741,461,125.625,122.023,-5.41826,-1.7362,
37,742,412,127.697,122.729,-6.28512,-5.51709,
37,742,452,126.017,121.143,-0.12292,-0.119472,
37,744,426,126.244,120.863,-5.53718,-5.71569,
37,747,463,124.049,120.535,0.0843049,0.532784,
37,748,397,127.151,122.739,-5.53718,-5.71569,
37,748,424,123.71,121.695,0.0281886,-0.0655929,
37,755,411,123.312,120.741,-5.63268,-5.52348,
37,755,459,122.422,119.364,0.716118,0.041289,
37,756,450,124.051,119.511,-6.39434,-4.63703,
37,758,400,128.434,121.042,0.673555,0.109623,
37,759,427,123.579,120.693,-6.39434,-4.63703,
37,760,409,125.578,120.731,-0.945693,-0.310979,
37,760,412,122.686,120.512,-6.39434,-4.63703,
37,761,450,119.281,117.238,0.194853,-0.014547,
37,761,484,121.843,119.038,-6.39434,-4.63703,
37,762,445,122.471,118.211,-0.584015,-0.052067,
37,766,445,122.465,117.473,-5.08944,-3.73712,
