Z,Y,X,raw core,raw hollow,DoG core,DoG hollow,override
69,626,497,203.17,196.186,-1.52215,-0.257848,
69,626,554,218.655,209.537,-11.7085,-5.61994,
69,630,462,245.452,220.138,-1.13852,-0.11854,
69,631,432,232.321,213.073,-0.247745,-0.232184,
69,632,595,215.954,208.994,-0.200304,-0.0781527,
69,633,590,221.296,211.452,0.494198,-0.101036,
69,636,486,204.168,197.207,-2.16081,-0.198886,
69,636,593,215.738,210.412,-0.447808,-0.603284,
69,638,504,214.318,204.867,-2.16081,-0.198886,
69,639,527,205.711,200.454,0.489462,0.770999,
69,640,537,212.707,202.677,-2.16081,-0.198886,
69,640,556,220.256,205.909,-0.930993,-0.389506,
69,641,511,215.69,206.9,-2.16081,-0.198886,
69,646,632,304.332,290.903,-1.65912,-0.43004,
69,647,498,211.406,203.071,-1.69496,-0.292246,
69,647,503,206.495,196.167,-0.871407,0.517178,
69,648,601,233.929,221.631,-0.323121,-0.411697,
69,649,514,198.928,191.58,0.3377,-0.0575734,
69,649,612,242.314,231.643,-0.212093,-0.517537,
69,650,541,217.528,203.55,1.53573,0.656567,
69,651,582,221.841,213.882,-1.09589,-0.660101,
69,652,497,221.371,208.824,-0.304339,-0.668392,
69,652,508,207.122,196.632,-1.9946,-0.86897,
69,652,566,217.866,209.197,1.31818,0.729456,
69,666,564,233.958,220.216,-0.62824,-0.475682,
69,677,540,219.04,209.925,-0.271628,-0.282316,
69,677,578,228.992,215.931,-1.57962,-0.177005,
69,680,508,208.028,198.035,0.68046,-0.224748,
69,681,586,233.859,225.762,0.190572,-0.867773,
69,683,428,288.311,248.341,-1.24092,-0.544785,7
69,686,528,231.337,214.348,-0.942706,-0.822033,
69,690,530,225.733,216.539,0.198685,0.205242,
69,692,632,287.868,274.745,0.938648,0.058864,
69,694,503,219.118,205.608,-0.510958,0.613094,
69,694,636,293.424,275.918,0.0961171,-0.263569,
69,695,633,289.026,278.158,-0.297024,-0.100458,
69,696,519,195.375,188.432,0.0961171,-0.263569,
69,696,531,248.939,227.933,-1.19234,-0.970466,
69,698,547,213.98,204.517,-2.07869,-0.95244,
69,699,609,297.693,269.45,0.382425,1.01358,
69,700,474,226.364,214.476,-2.62404,-0.953773,
69,701,599,248.404,231.902,0.485221,0.116853,
69,702,409,304.016,261.492,-2.62404,-0.953773,7
69,704,529,237.375,215.703,-0.0653004,0.10315,
69,707,618,384.108,298.989,-2.62404,-0.953773,7
69,708,529,223.113,215.165,0.325842,-0.0658542,
69,714,565,216.821,208.111,-0.558139,-0.858621,
69,715,612,265.704,257.106,-15.1685,-6.45813,
69,716,410,284.419,254.905,-0.558139,-0.858621,
69,716,430,317.396,256.965,-0.312859,0.304706,7
69,716,547,218.022,202.785,-3.53915,-1.04084,
69,718,523,238.353,212.687,-1.62476,-0.437518,
69,730,432,213.356,201.186,-1.24432,-0.596978,
69,738,434,202.586,192.436,-4.91484,-2.20143,
69,739,618,276.421,262.54,0.887917,-0.268258,7
69,740,473,207.413,197.654,-1.34877,-0.739956,
69,740,550,244.536,225.873,0.51325,-0.00563502,
69,743,554,230.134,217.615,0.896866,1.23611,
69,745,633,273.921,261.54,0.553392,-0.0773991,
69,751,598,251.099,242.56,-1.651,-0.890997,
69,754,609,298.151,258.917,-0.044129,-0.700927,7
69,756,440,187.683,179.676,0.79086,0.11611,
69,756,518,213.92,201.916,-1.19943,-0.435154,
69,764,514,199.689,187.341,0.585896,0.360811,
69,778,527,222.137,210.295,-1.19943,-0.435154,
69,779,519,207.92,198.742,1.60602,0.841837,
69,785,567,246.12,234.59,-1.26948,-0.333168,
70,461,612,203.969,193.078,-1.19644,-0.303125,
70,464,448,275.952,253.835,0.00880757,0.5654,
70,471,443,240.838,227.29,-1.19644,-0.303125,
70,472,432,231.715,216.728,-0.24702,-0.187822,
70,477,625,222.047,215.673,-0.45296,-0.0177928,
70,479,600,230.444,219.622,-1.24092,-0.544785,
70,483,626,225.167,212.104,-0.629927,0.270476,
70,492,536,240.86,229.51,0.382425,1.01358,
70,492,603,218.744,207.688,-0.629927,0.270476,
70,505,525,224.842,215.657,0.896866,1.23611,
70,508,454,258.104,231.837,0.149884,0.297408,
70,509,624,205.255,197.373,-1.69479,-0.61231,
70,509,632,209.706,203.698,2.5349,0.117386,
70,510,596,266.426,232.384,-2.18098,-1.50787,7
70,512,512,213.662,201.282,2.5349,0.117386,
70,514,586,206.592,198.125,0.466906,1.17794,
70,515,473,224.439,211.921,1.23873,0.609181,
70,516,615,223.322,204.08,-0.0468773,0.709586,
70,517,422,182.597,173.662,0.531467,0.912409,
70,518,627,238.096,210.227,-0.247745,-0.232184,
70,521,605,208.969,203.793,1.25025,0.715664,
70,524,532,213.24,201.818,-8.3565,-4.0997,
70,528,455,210.933,200.713,1.25025,0.715664,
70,537,489,207.749,195.917,1.18488,0.335871,
70,540,536,271.315,228.529,0.886872,-0.215891,7
70,541,466,199.104,192.875,-2.23906,-0.702105,
70,542,463,198.624,191.588,0.886872,-0.215891,
70,549,447,211.228,200.202,-0.383332,-0.217905,
70,559,580,297.308,278.503,-0.166136,-0.149687,
