Z,Y,X,raw core,raw hollow,DoG core,DoG hollow,override
24,1054,751,179.777,172.367,0.00696131,0.234677,
24,1054,817,156.326,153.159,-1.61044,0.106783,
24,1055,645,167.134,158.255,0.367052,0.0230587,
24,1055,711,184.74,172.649,-1.61044,0.106783,
24,1055,832,161.32,153.86,-0.785429,-0.490804,
24,1058,747,186.402,175.243,1.90076,-0.519754,
24,1058,822,163.681,158.064,0.865404,0.27392,
24,1060,814,160.083,155.19,1.90076,-0.519754,
25,807,812,168.167,164.036,-0.400361,-0.407945,
25,808,702,170.3,165.326,1.90076,-0.519754,
25,808,732,196.807,184.605,-0.112549,-0.210003,
25,809,644,172.085,165.575,1.18753,-0.233489,
25,809,699,171.741,166.642,-0.635197,0.135228,
25,810,607,203.381,198.528,1.18753,-0.233489,
25,810,884,185.673,177.228,-1.25924,-0.355361,
25,811,669,184.439,175.467,1.18753,-0.233489,
25,813,659,176.903,172.781,0.0347008,-0.0282099,
25,813,782,170.348,164.107,-0.682902,0.277746,
25,815,672,179.72,173.068,-2.32764,-0.712589,
25,815,788,166.375,161.69,-0.785512,0.0936186,
25,816,726,168.826,163.472,-3.29662,-0.541739,
25,816,848,178.703,173.621,-0.785512,0.0936186,
25,817,807,174.884,168.881,0.0,0.0,
25,818,589,199.138,188.863,0.387843,-0.228613,
25,818,653,172.949,164.646,-0.899638,0.402541,
25,820,862,184.214,175.152,0.387843,-0.228613,
25,822,619,208.236,199.68,-0.341245,0.1903,
25,823,607,202.796,194.781,0.819257,-0.043078,
